,city,district,region,metro,adress,age_of_construction,rooms_in_flat,rooms_to_rent,apartment_layout,ceiling_height,restroom,bathroom,remont,window_view,floor_of_flat,height,to_metro,type_of_way,price,kitchen_size,room_size,building_age,share_in_flat,remont_scale,price_per_square
334,Москва,ЮВАО,р-н Текстильщики,Волжская,улица 7-я Текстильщиков 9,1956.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,1.0,5.0,14,пешком,14000,8.0,14.0,65.0,0.3333333333333333,1,1000.0
335,Москва,ВАО,р-н Восточное Измайлово,Первомайская,14-я Парковая улица 5,1952.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,1.0,5.0,17,пешком,11000,6.0,16.0,69.0,0.3333333333333333,1,687.5
336,Москва,ЮЗАО,р-н Теплый Стан,Тропарево,улица Академика Варги 28,1974.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,3.0,9.0,39,на транспорте,14000,7.0,15.0,47.0,0.3333333333333333,1,933.3333333333334
337,Москва,СВАО,р-н Алтуфьевский,Бескудниково,Инженерная улица 18К2,1957.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,,2.0,4.0,7,пешком,13000,10.0,18.0,64.0,0.3333333333333333,1,722.2222222222222
338,Москва,ЗАО,р-н Очаково-Матвеевское,Раменки,Веерная улица 3К3,1968.0,3.0,1.0,Изолированная,2.5,1 раздельный,Есть,Косметический,,5.0,9.0,35,на транспорте,16000,6.0,13.0,53.0,0.3333333333333333,1,1230.7692307692307
339,Москва,СЗАО,р-н Северное Тушино,Планерная,Планерная улица 16К2,1964.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Евроремонт,,3.0,5.0,4,пешком,14000,8.0,14.0,57.0,0.3333333333333333,2,1000.0
340,Москва,ЮАО,р-н Чертаново Центральное,Южная,Кировоградская улица 16К1,1971.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,,11.0,12.0,6,пешком,11000,7.0,13.0,50.0,0.5,1,846.1538461538462
341,Москва,СВАО,р-н Свиблово,Ботанический сад,Лазоревый проезд 6,1970.0,3.0,1.0,Изолированная,2.67,1 раздельный,Есть,Косметический,2.0,6.0,9.0,5,пешком,16000,6.0,12.0,51.0,0.3333333333333333,1,1333.3333333333333
342,Москва,ЗАО,р-н Фили-Давыдково,Пионерская,Большая Филевская улица 53К2,1965.0,2.0,1.0,Изолированная,,1 совмещенный,Есть,Косметический,2.0,5.0,9.0,8,пешком,17000,8.0,15.0,56.0,0.5,1,1133.3333333333333
343,Москва,СВАО,р-н Южное Медведково,Бабушкинская,улица Молодцова 23К2,2010.0,2.0,1.0,Изолированная,2.74,1 раздельный,Есть,Косметический,2.0,15.0,17.0,19,на транспорте,15000,13.0,16.0,11.0,0.5,1,937.5
344,Москва,ЮВАО,р-н Выхино-Жулебино,Лермонтовский проспект,Лермонтовский проспект 14К1,1993.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,12.0,17.0,2,пешком,15000,10.5,14.0,28.0,0.3333333333333333,1,1071.4285714285713
345,Москва,ЮЗАО,р-н Теплый Стан,Теплый Стан,Профсоюзная улица 156К1,1972.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,,2.0,9.0,9,пешком,15000,9.0,10.0,49.0,0.3333333333333333,1,1500.0
346,Москва,СВАО,р-н Бабушкинский,Свиблово,Радужная улица 9К1,1964.0,3.0,1.0,Изолированная,,,Есть,Косметический,,5.0,5.0,10,пешком,15000,9.0,10.0,57.0,0.3333333333333333,1,1500.0
347,Москва,ЗелАО,р-н Крюково,Крюково,мкр. 15-й к1539,1993.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,3.0,17.0,3,на транспорте,13000,10.0,15.0,28.0,0.3333333333333333,1,866.6666666666666
348,Москва,СВАО,р-н Бибирево,Бибирево,улица Коненкова 11,1974.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,6.0,12.0,8,пешком,15000,7.0,12.0,47.0,0.3333333333333333,1,1250.0
349,Москва,ЗАО,р-н Солнцево,Солнцево,Солнцевский проспект 24,1969.0,2.0,1.0,,,,,Косметический,,8.0,12.0,14,пешком,15000,6.0,10.0,52.0,0.5,1,1500.0
350,Москва,ЗАО,р-н Фили-Давыдково,Славянский бульвар,Кастанаевская улица 51К1,1969.0,3.0,1.0,,,,,Косметический,,1.0,9.0,8,пешком,16000,8.63880341880342,15.559046052631581,52.0,0.3333333333333333,1,1028.3406801340393
351,Москва,СВАО,р-н Лосиноостровский,Бабушкинская,Янтарный проезд 27,1963.0,3.0,1.0,Изолированная,,1 совмещенный,Есть,Косметический,2.0,3.0,5.0,11,на транспорте,15000,6.0,14.0,58.0,0.3333333333333333,1,1071.4285714285713
352,Москва,САО,р-н Тимирязевский,Окружная,Дмитровское шоссе 52К1,1960.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,0.0,6.0,7.0,6,пешком,16000,12.0,22.0,61.0,0.3333333333333333,1,727.2727272727273
353,Москва,ЮАО,р-н Орехово-Борисово Северное,Домодедовская,Каширское шоссе 94К3,1975.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,11.0,16.0,10,пешком,14000,10.0,14.0,46.0,0.3333333333333333,1,1000.0
354,Москва,ВАО,р-н Новогиреево,Новогиреево,Саперный проезд 2/23,1965.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,,1.0,5.0,10,пешком,13000,6.0,15.0,56.0,0.3333333333333333,1,866.6666666666666
355,Москва,СВАО,р-н Отрадное,Отрадное,улица Пестеля 9,1976.0,2.0,1.0,Изолированная,2.64,,,Косметический,,4.0,12.0,5,пешком,16000,8.0,18.0,45.0,0.5,1,888.8888888888889
356,Москва,ЮВАО,р-н Текстильщики,Текстильщики,Грайвороновская улица 16К3,1969.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,9.0,9.0,10,пешком,14000,7.0,8.0,52.0,0.3333333333333333,1,1750.0
357,Москва,ВАО,р-н Новогиреево,Новогиреево,улица Алексея Дикого 20,1968.0,2.0,1.0,Изолированная,,1 совмещенный,Есть,Косметический,2.0,1.0,9.0,6,пешком,15000,7.0,18.0,53.0,0.5,1,833.3333333333334
358,Москва,САО,р-н Дмитровский,Марк,Дмитровское шоссе 149,1988.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Евроремонт,2.0,7.0,14.0,11,пешком,17000,10.0,20.0,33.0,0.5,2,850.0
359,Москва,СЗАО,р-н Щукино,Щукинская,улица Рогова 16К1,1983.0,3.0,1.0,Изолированная,2.64,1 раздельный,,Косметический,2.0,1.0,16.0,20,пешком,14000,12.0,20.0,38.0,0.3333333333333333,1,700.0
360,Москва,ЮАО,р-н Орехово-Борисово Южное,Зябликово,Ясеневая улица 43/38,1969.0,3.0,1.0,Изолированная,,,Есть,Косметический,,4.0,9.0,3,пешком,15000,7.0,14.0,52.0,0.3333333333333333,1,1071.4285714285713
361,Москва,ЮЗАО,р-н Коньково,Беляево,Профсоюзная улица 79,1969.0,2.0,1.0,Изолированная,2.5,1 совмещенный,Есть,Косметический,,1.0,9.0,5,пешком,17000,10.0,16.0,52.0,0.5,1,1062.5
362,Москва,ЮАО,р-н Нагатино-Садовники,Коломенская,улица Академика Миллионщикова 13К1,1970.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Евроремонт,2.0,7.0,9.0,11,на транспорте,16000,8.63880341880342,12.0,51.0,0.3333333333333333,2,1333.3333333333333
363,Москва,САО,р-н Тимирязевский,Гражданская,Дмитровский проезд 20К1,1989.0,3.0,1.0,,,1 раздельный,Есть,Косметический,,22.0,25.0,7,пешком,16000,10.0,16.0,32.0,0.3333333333333333,1,1000.0
364,Москва,СВАО,р-н Бибирево,Бибирево,улица Коненкова 23,1975.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,6.0,12.0,18,пешком,15000,7.0,11.0,46.0,0.5,1,1363.6363636363637
365,Москва,ЮВАО,р-н Южнопортовый,Кожуховская,улица Трофимова 21К1,1953.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,2.0,5.0,10,пешком,15000,8.0,15.0,68.0,0.3333333333333333,1,1000.0
366,Москва,СВАО,р-н Свиблово,Свиблово,проезд Русанова 9,2012.0,2.0,1.0,Изолированная,,"1 совмещенный, 1 раздельный",Есть,Косметический,,9.0,17.0,8,пешком,15000,9.0,14.0,9.0,0.5,1,1071.4285714285713
367,Москва,СВАО,р-н Свиблово,Свиблово,проезд Русанова 25к1,2014.0,2.0,1.0,Изолированная,2.74,1 раздельный,Есть,Косметический,,10.0,17.0,8,пешком,16000,8.0,12.0,7.0,0.5,1,1333.3333333333333
368,Москва,ЮАО,р-н Чертаново Южное,Улица Академика Янгеля,Варшавское шоссе 152К12,1969.0,2.0,1.0,,,,Есть,Косметический,,2.0,17.0,8,пешком,15000,7.0,16.0,52.0,0.5,1,937.5
369,Москва,ЗАО,р-н Можайский,Рабочий поселок,Можайское шоссе 16,1928.0,3.0,1.0,Изолированная,2.48,1 раздельный,Есть,Косметический,2.0,3.0,9.0,15,пешком,16000,7.0,11.0,93.0,0.3333333333333333,1,1454.5454545454545
370,Москва,ВАО,р-н Перово,Шоссе Энтузиастов,улица Плющева 9К3,1965.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,1.0,5.0,20,пешком,14000,6.0,10.0,56.0,0.5,1,1400.0
371,Москва,ВАО,р-н Перово,Перово,Новогиреевская улица 4К1,1960.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,3.0,8.0,7,на транспорте,13000,9.0,15.0,61.0,0.3333333333333333,1,866.6666666666666
372,Москва,ВАО,р-н Перово,Новогиреево,улица Металлургов 46К3,1966.0,3.0,1.0,,2.64,1 раздельный,Есть,Косметический,2.0,4.0,5.0,20,пешком,13000,7.0,14.0,55.0,0.3333333333333333,1,928.5714285714286
373,Москва,ЮЗАО,р-н Коньково,Беляево,улица Введенского 10К1,1969.0,2.0,1.0,,,1 совмещенный,Есть,Косметический,,8.0,9.0,13,пешком,16000,6.0,10.0,52.0,0.5,1,1600.0
374,Москва,ЮЗАО,р-н Котловка,Нагорная,Нагорная улица 19К5,1969.0,2.0,1.0,,,,,Косметический,,2.0,12.0,7,пешком,15000,7.0,11.0,52.0,0.5,1,1363.6363636363637
375,Москва,САО,р-н Аэропорт,Сокол,Ленинградский проспект 74К6,1969.0,3.0,1.0,,,1 раздельный,Есть,Косметический,,5.0,9.0,4,пешком,15000,9.0,16.0,52.0,0.3333333333333333,1,937.5
376,Москва,ЮВАО,р-н Люблино,Люблино,улица Верхние Поля 45К4,2003.0,3.0,1.0,Изолированная,2.74,,Есть,Косметический,,3.0,14.0,12,пешком,15000,7.0,15.0,18.0,0.3333333333333333,1,1000.0
377,Москва,ВАО,р-н Вешняки,Новокосино,улица Старый Гай 1К2,1971.0,2.0,1.0,,2.64,1 раздельный,Есть,Косметический,2.0,5.0,9.0,11,на транспорте,11000,8.0,14.0,50.0,0.5,1,785.7142857142857
378,Москва,ЗАО,р-н Можайский,Рабочий поселок,улица Красных Зорь 51,1967.0,2.0,1.0,Изолированная,2.64,,Есть,Косметический,,7.0,9.0,10,пешком,15000,7.0,12.0,54.0,0.5,1,1250.0
379,Москва,ЮВАО,р-н Выхино-Жулебино,Юго-Восточная,Ферганский проезд 3К2,1969.0,3.0,1.0,Изолированная,2.64,1 совмещенный,Есть,Косметический,2.0,1.0,9.0,10,пешком,16000,7.0,16.0,52.0,0.3333333333333333,1,1000.0
380,Москва,САО,р-н Ховрино,Ховрино,Зеленоградская улица 31К4,1967.0,2.0,1.0,Изолированная,2.64,1 совмещенный,Есть,Косметический,2.0,5.0,12.0,8,пешком,13000,8.0,10.0,54.0,0.5,1,1300.0
381,Москва,ЮАО,р-н Братеево,Алма-Атинская,Паромная улица 7К1,1986.0,2.0,1.0,Изолированная,2.64,1 раздельный,,Косметический,2.0,2.0,17.0,6,пешком,15000,9.0,17.0,35.0,0.5,1,882.3529411764706
382,Москва,ВАО,р-н Измайлово,Щелковская,7-я Парковая улица 27,1960.0,3.0,1.0,Изолированная,,1 совмещенный,Есть,Косметический,2.0,2.0,5.0,10,пешком,15000,6.0,9.0,61.0,0.3333333333333333,1,1666.6666666666667
383,Москва,СВАО,р-н Лианозово,Алтуфьево,Череповецкая улица 4К1,1969.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,2.0,12.0,19,пешком,15000,8.0,14.0,52.0,0.3333333333333333,1,1071.4285714285713
384,Москва,ЗАО,р-н Солнцево,Солнцево,улица Богданова 54,1983.0,2.0,1.0,Изолированная,2.48,,Есть,Косметический,,7.0,16.0,3,пешком,15000,7.0,15.0,38.0,0.5,1,1000.0
385,Москва,ВАО,р-н Восточное Измайлово,Первомайская,Первомайская улица 105,1949.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Без ремонта,2.0,3.0,5.0,10,пешком,15000,10.0,15.0,72.0,0.3333333333333333,0,1000.0
386,Москва,САО,р-н Восточное Дегунино,Верхние Лихоборы,Дубнинская улица 16К6,1971.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,8.0,9.0,15,на транспорте,16000,8.0,16.0,50.0,0.3333333333333333,1,1000.0
387,Москва,СЗАО,р-н Митино,Митино,Пятницкое шоссе 21,1969.0,2.0,1.0,,,,Есть,Косметический,,22.0,23.0,9,пешком,15000,12.0,14.0,52.0,0.5,1,1071.4285714285713
388,Москва,ЗАО,р-н Очаково-Матвеевское,Раменки,Веерная улица 3К3,1969.0,3.0,1.0,,,,Есть,Косметический,,5.0,9.0,47,на транспорте,16000,7.0,12.0,52.0,0.3333333333333333,1,1333.3333333333333
389,Москва,ЮВАО,р-н Нижегородский,Нижегородская,3-я Карачаровская улица 7,1969.0,3.0,1.0,,,,,Косметический,,8.0,9.0,14,пешком,14000,7.0,17.0,52.0,0.3333333333333333,1,823.5294117647059
390,Москва,САО,р-н Ховрино,Беломорская,Петрозаводская улица 5К2,1969.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,,6.0,9.0,20,пешком,13000,9.0,10.0,52.0,0.3333333333333333,1,1300.0
391,Москва,СВАО,р-н Лианозово,Алтуфьево,Абрамцевская улица 3,1977.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,,10.0,12.0,14,пешком,15000,8.63880341880342,15.0,44.0,0.3333333333333333,1,1000.0
392,Москва,ЮАО,р-н Нагорный,Нахимовский проспект,Варшавское шоссе 62К1,1958.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,2.0,6.0,10,пешком,16000,9.0,19.1,63.0,0.3333333333333333,1,837.6963350785339
393,Москва,САО,р-н Ховрино,Ховрино,Зеленоградская улица 25к1,2005.0,2.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,0.0,10.0,17.0,15,пешком,13000,10.0,18.0,16.0,0.5,1,722.2222222222222
394,Москва,СВАО,р-н Северное Медведково,Медведково,Осташковская улица 26,1969.0,3.0,1.0,,,1 раздельный,Есть,Косметический,,8.0,12.0,13,пешком,15000,8.0,15.0,52.0,0.3333333333333333,1,1000.0
395,Москва,СВАО,р-н Свиблово,Свиблово,проезд Русанова 5,1969.0,3.0,1.0,,,1 раздельный,Есть,Евроремонт,,12.0,17.0,4,пешком,16000,14.0,16.0,52.0,0.3333333333333333,2,1000.0
396,Москва,САО,р-н Левобережный,Речной вокзал,Фестивальная улица 13К1,1969.0,2.0,1.0,,,,,Косметический,,7.0,9.0,1,пешком,13000,10.0,25.0,52.0,0.5,1,520.0
397,Москва,ЮЗАО,р-н Северное Бутово,Бульвар Дмитрия Донского,Куликовская улица 1,1991.0,2.0,1.0,,2.64,1 раздельный,Есть,Косметический,2.0,5.0,17.0,11,пешком,10000,10.0,10.0,30.0,0.5,1,1000.0
398,Москва,ВАО,р-н Новокосино,Новокосино,Городецкая улица 8К1,1987.0,3.0,1.0,Изолированная,2.74,1 раздельный,Есть,Косметический,2.0,7.0,17.0,6,пешком,15000,12.0,15.0,34.0,0.3333333333333333,1,1000.0
399,Москва,ЮВАО,р-н Некрасовка,Некрасовка,Рождественская улица 21к5,2010.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,9.0,17.0,5,пешком,14000,8.0,17.0,11.0,0.3333333333333333,1,823.5294117647059
400,Москва,СВАО,р-н Свиблово,Свиблово,проезд Русанова 5,1969.0,3.0,1.0,,,1 раздельный,Есть,Евроремонт,,12.0,17.0,4,пешком,16000,14.0,16.0,52.0,0.3333333333333333,2,1000.0
401,Москва,САО,р-н Левобережный,Речной вокзал,Фестивальная улица 13К1,1969.0,2.0,1.0,,,,,Косметический,,7.0,9.0,1,пешком,13000,10.0,25.0,52.0,0.5,1,520.0
402,Москва,ЮЗАО,р-н Северное Бутово,Бульвар Дмитрия Донского,Куликовская улица 1,1991.0,2.0,1.0,,2.64,1 раздельный,Есть,Косметический,2.0,5.0,17.0,11,пешком,10000,10.0,10.0,30.0,0.5,1,1000.0
403,Москва,ВАО,р-н Новокосино,Новокосино,Городецкая улица 8К1,1987.0,3.0,1.0,Изолированная,2.74,1 раздельный,Есть,Косметический,2.0,7.0,17.0,6,пешком,15000,12.0,15.0,34.0,0.3333333333333333,1,1000.0
404,Москва,ЮВАО,р-н Некрасовка,Некрасовка,Рождественская улица 21к5,2010.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,9.0,17.0,5,пешком,14000,8.0,17.0,11.0,0.3333333333333333,1,823.5294117647059
405,Москва,ЮАО,р-н Чертаново Южное,Улица Академика Янгеля,3-й Дорожный проезд 4К2,1969.0,3.0,1.0,,,,,Евроремонт,,10.0,12.0,15,пешком,15000,12.0,15.0,52.0,0.3333333333333333,2,1000.0
406,Москва,ЮАО,р-н Бирюлево Западное,Красный Строитель,Медынская улица 5К5,1973.0,3.0,1.0,Изолированная,2.5,1 раздельный,Есть,Косметический,2.0,9.0,12.0,27,на транспорте,12000,9.0,16.0,48.0,0.3333333333333333,1,750.0
407,Москва,ЮВАО,р-н Лефортово,Авиамоторная,Энергетическая улица 7,1969.0,3.0,1.0,,,,Есть,Косметический,,6.0,7.0,7,пешком,16000,13.0,14.0,52.0,0.3333333333333333,1,1142.857142857143
408,Москва,ЮВАО,р-н Люблино,Кубанская,Ставропольская улица 6А,1970.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,3.0,5.0,11,пешком,14000,6.0,12.0,51.0,0.5,1,1166.6666666666667
409,Москва,ЮВАО,р-н Марьино,Братиславская,улица Перерва 31,1969.0,2.0,1.0,,,,Есть,Косметический,,6.0,14.0,6,пешком,15000,8.0,20.0,52.0,0.5,1,750.0
410,Москва,СВАО,р-н Отрадное,Отрадное,Каргопольская улица 16К2,1983.0,2.0,1.0,Изолированная,2.64,,Есть,Косметический,,5.0,17.0,9,пешком,15000,8.0,15.0,38.0,0.5,1,1000.0
411,Москва,САО,р-н Дмитровский,Селигерская,Коровинское шоссе 16,1979.0,3.0,1.0,Изолированная,2.5,,Есть,Косметический,,7.0,12.0,12,пешком,15000,7.0,13.0,42.0,0.3333333333333333,1,1153.8461538461538
412,Москва,ЗелАО,р-н Матушкино,Крюково,мкр. 1-й к107Г,1997.0,2.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,,3.0,10.0,35,на транспорте,15000,8.63880341880342,19.0,24.0,0.5,1,789.4736842105264
413,Москва,ВАО,р-н Северное Измайлово,Щелковская,3-я Парковая улица 54К2,1959.0,2.0,1.0,Смежная,2.48,1 раздельный,Есть,Косметический,2.0,1.0,5.0,10,пешком,13000,7.0,15.0,62.0,0.5,1,866.6666666666666
414,Москва,СЗАО,р-н Покровское-Стрешнево,Тушинская,улица Свободы 1К2,1958.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,2.0,5.0,14,пешком,15000,7.0,16.0,63.0,0.3333333333333333,1,937.5
415,Москва,СВАО,р-н Бибирево,Бибирево,улица Коненкова 23,1975.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,1.0,12.0,15,пешком,14000,7.0,12.0,46.0,0.3333333333333333,1,1166.6666666666667
416,Москва,ЮЗАО,р-н Теплый Стан,Коньково,Профсоюзная улица 140К3,1972.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,3.0,9.0,10,пешком,15000,8.0,14.0,49.0,0.5,1,1071.4285714285713
417,Москва,ЗелАО,р-н Крюково,Пятницкое шоссе,Зеленоград мкр. 19-й,1975.0,2.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,,2.0,5.0,98,на транспорте,10000,6.0,10.0,46.0,0.5,1,1000.0
418,Москва,СЗАО,р-н Строгино,Строгино,Таллинская улица 8,1982.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,8.0,12.0,10,пешком,15000,10.0,14.0,39.0,0.3333333333333333,1,1071.4285714285713
419,Москва,СВАО,р-н Ярославский,Свиблово,Палехская улица 7,1972.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,,2.0,9.0,31,на транспорте,15000,6.0,13.0,49.0,0.3333333333333333,1,1153.8461538461538
420,Москва,ЮАО,р-н Орехово-Борисово Северное,Орехово,Шипиловский проезд 43К4,1975.0,3.0,1.0,Изолированная,2.48,1 раздельный,Есть,Косметический,2.0,5.0,16.0,6,пешком,17000,10.0,24.0,46.0,0.3333333333333333,1,708.3333333333334
421,Москва,ЗелАО,р-н Крюково,Тушинская,Зеленоград мкр. 15-й,1993.0,4.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,16.0,22.0,11,на транспорте,12000,10.0,10.0,28.0,0.25,1,1200.0
422,Москва,ЗелАО,р-н Крюково,Пятницкое шоссе,Зеленоград мкр. 16-й,1993.0,2.0,1.0,Изолированная,2.64,1 совмещенный,,Евроремонт,2.0,14.0,14.0,117,на транспорте,12000,10.0,18.0,28.0,0.5,2,666.6666666666666
423,Москва,ЮАО,р-н Нагатинский затон,Коломенская,Нагатинская набережная 60К3,1969.0,3.0,1.0,,,,Есть,Косметический,,9.0,12.0,19,на транспорте,12000,12.0,20.0,52.0,0.3333333333333333,1,600.0
424,Москва,ВАО,р-н Сокольники,Электрозаводская,улица Гастелло 39,1961.0,3.0,1.0,Изолированная,2.95,1 раздельный,,Косметический,2.0,6.0,8.0,11,пешком,12000,8.0,12.0,60.0,0.3333333333333333,1,1000.0
425,Москва,ЮВАО,р-н Марьино,Курьяново,Подольская улица 31,1969.0,3.0,1.0,,,,,Косметический,,1.0,9.0,3,пешком,15000,8.63880341880342,15.559046052631581,52.0,0.3333333333333333,1,964.0693876256619
426,Москва,ЗелАО,р-н Крюково,Малино,Малинская улица 57,1969.0,2.0,1.0,Изолированная,,,,Косметический,2.0,1.0,2.0,17,пешком,9000,7.0,12.0,52.0,0.5,1,750.0
427,Москва,ЮВАО,р-н Некрасовка,Некрасовка,Некрасовская улица 7,1969.0,4.0,1.0,,,,,Косметический,,13.0,17.0,58,на транспорте,12000,8.0,10.0,52.0,0.25,1,1200.0
428,Москва,ЗелАО,р-н Крюково,Крюково,мкр. 16-й к1606,1993.0,3.0,1.0,,2.64,,,Косметический,,14.0,17.0,20,пешком,12000,8.0,15.0,28.0,0.3333333333333333,1,800.0
429,Москва,САО,р-н Войковский,Красный Балтиец,улица Клары Цеткин 7,1958.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,0.0,1.0,5.0,7,пешком,16000,7.0,17.0,63.0,0.3333333333333333,1,941.1764705882352
430,Москва,СЗАО,р-н Южное Тушино,Сходненская,бульвар Яна Райниса 45К1,1985.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,2.0,22.0,20,пешком,17000,10.0,85.0,36.0,0.3333333333333333,1,200.0
431,Москва,СВАО,р-н Ярославский,Бабушкинская,Лосевская улица 1К3,1969.0,3.0,1.0,,,,Есть,Косметический,,9.0,12.0,54,на транспорте,16000,7.0,14.0,52.0,0.3333333333333333,1,1142.857142857143
432,Москва,ЮАО,р-н Чертаново Южное,Улица Академика Янгеля,улица Газопровод 9К2,1969.0,4.0,1.0,,,,,Косметический,,7.0,9.0,10,пешком,16000,6.0,12.0,52.0,0.25,1,1333.3333333333333
433,Москва,ЗелАО,р-н Савёлки,Малино,мкр. 7-й к705,1968.0,2.0,1.0,Изолированная,,1 раздельный,Есть,Евроремонт,2.0,8.0,9.0,47,на транспорте,16000,7.0,18.0,53.0,0.5,2,888.8888888888889
434,Москва,СВАО,р-н Лосиноостровский,Бабушкинская,Анадырский проезд 47К3,1969.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,,4.0,16.0,15,на транспорте,15000,8.0,18.0,52.0,0.3333333333333333,1,833.3333333333334
435,Москва,ЮВАО,р-н Люблино,Люблино,Армавирская улица 7,1984.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,4.0,12.0,10,пешком,16000,9.0,14.0,37.0,0.3333333333333333,1,1142.857142857143
436,Москва,СЗАО,р-н Хорошево-Мневники,Октябрьское поле,улица Генерала Глаголева 23,1965.0,2.0,1.0,Изолированная,2.48,1 раздельный,,Косметический,,5.0,5.0,19,на транспорте,15000,6.0,10.0,56.0,0.5,1,1500.0
437,Москва,ЮЗАО,р-н Ясенево,Ясенево,проезд Карамзина 1К3,1977.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,1.0,9.0,20,пешком,15000,8.0,16.0,44.0,0.5,1,937.5
438,Москва,ВАО,р-н Северное Измайлово,Щелковская,15-я Парковая улица 54,1978.0,2.0,1.0,Изолированная,,1 совмещенный,Есть,Косметический,2.0,4.0,7.0,15,пешком,12000,8.0,9.0,43.0,0.5,1,1333.3333333333333
439,Москва,ВАО,р-н Гольяново,Щелковская,Щелковское шоссе 91К2,1976.0,3.0,1.0,Смежная,2.64,1 раздельный,Есть,Косметический,2.0,6.0,9.0,15,пешком,13000,6.0,10.0,45.0,0.3333333333333333,1,1300.0
440,Москва,ЮВАО,р-н Рязанский,Рязанский проспект,улица Федора Полетаева 25,1957.0,4.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,4.0,9.0,15,пешком,14000,6.0,12.0,64.0,0.25,1,1166.6666666666667
441,Москва,ВАО,р-н Перово,Перово,улица Металлургов 12К1,1969.0,2.0,1.0,,,1 раздельный,Есть,Евроремонт,,3.0,5.0,5,пешком,15000,7.0,10.0,52.0,0.5,2,1500.0
442,Москва,ЮВАО,р-н Печатники,Кубанская,улица Кухмистерова 16,1969.0,3.0,1.0,Изолированная,2.64,1 раздельный,,Евроремонт,2.0,1.0,9.0,6,пешком,17000,6.0,12.0,52.0,0.3333333333333333,2,1416.6666666666667
443,Москва,ЮАО,р-н Бирюлево Западное,Битца,Востряковский проезд 21К3,1973.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,1.0,9.0,31,на транспорте,15000,10.0,17.0,48.0,0.5,1,882.3529411764706
444,Москва,ЮВАО,р-н Выхино-Жулебино,Выхино,Ташкентская улица 4К1,1974.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,,13.0,14.0,10,пешком,14000,7.0,12.0,47.0,0.5,1,1166.6666666666667
445,Москва,САО,р-н Восточное Дегунино,Дегунино,Дубнинская улица 6К3,1969.0,3.0,1.0,,,,,Косметический,,1.0,9.0,5,пешком,14000,8.63880341880342,15.559046052631581,52.0,0.3333333333333333,1,899.7980951172844
