,city,district,region,metro,adress,age_of_construction,rooms_in_flat,rooms_to_rent,apartment_layout,ceiling_height,restroom,bathroom,remont,window_view,floor_of_flat,height,to_metro,type_of_way,price,kitchen_size,room_size,building_age,share_in_flat,remont_scale,price_per_square
187,Москва,ЮВАО,р-н Марьино,Марьино,улица Перерва 20,1981.0,4.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,,2.0,12.0,16.0,пешком,15000,9.0,13.0,40.0,0.25,1,1153.8461538461538
188,Москва,ВАО,р-н Богородское,Бульвар Рокоссовского,Погонный проезд 12к1,1971.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,3.0,9.0,16.0,пешком,18000,9.0,20.0,50.0,0.3333333333333333,1,900.0
189,Москва,ЮАО,р-н Зябликово,Шипиловская,Ореховый проезд 35К1,1958.0,2.0,1.0,,,1 раздельный,Есть,Косметический,,5.0,12.0,9.0,пешком,13000,6.0,18.0,63.0,0.5,1,722.2222222222222
190,Москва,ЦАО,р-н Красносельский,Проспект Мира,Большая Спасская улица 31,1976.0,2.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,1.0,16.0,10.0,пешком,20000,10.0,14.0,45.0,0.5,1,1428.5714285714287
191,Москва,САО,р-н Восточное Дегунино,Бескудниково,улица 800-летия Москвы 11К7,1973.0,2.0,1.0,,2.64,1 раздельный,Есть,Косметический,,5.0,9.0,4.0,пешком,15000,8.0,16.0,48.0,0.5,1,937.5
192,Москва,САО,р-н Беговой,Савеловская,улица 5-я Ямского Поля 23к1,1937.0,4.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,3.0,5.0,13.0,пешком,25000,10.0,20.5,84.0,0.25,1,1219.5121951219512
193,Москва,СЗАО,р-н Южное Тушино,Сходненская,Туристская улица 1,1963.0,2.0,1.0,Изолированная,,1 совмещенный,Есть,Евроремонт,2.0,5.0,8.0,18.0,пешком,17000,7.0,17.0,58.0,0.5,2,1000.0
194,Москва,СЗАО,р-н Южное Тушино,Сходненская,улица Фабрициуса 25К1,1958.0,2.0,1.0,Изолированная,,1 совмещенный,Есть,Косметический,2.0,2.0,5.0,14.0,пешком,17000,7.0,10.0,63.0,0.5,1,1700.0
195,Москва,СЗАО,р-н Хорошево-Мневники,Мневники,улица Генерала Глаголева 11К2,1975.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,9.0,14.0,241.86831249999997,на транспорте,14000,9.0,11.0,46.0,0.5,1,1272.7272727272727
196,Москва,ЦАО,р-н Замоскворечье,Павелецкая,Озерковская набережная 48/50с1,1929.0,3.0,1.0,Изолированная,2.95,1 раздельный,Есть,Косметический,2.0,4.0,5.0,9.0,пешком,30000,7.5,17.0,92.0,0.3333333333333333,1,1764.7058823529412
197,Москва,ЮВАО,р-н Текстильщики,Волжская,улица Юных Ленинцев 33,1957.0,2.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,5.0,5.0,13.0,пешком,25000,9.0,22.0,64.0,0.5,1,1136.3636363636363
198,Москва,СЗАО,р-н Щукино,Октябрьское поле,улица Маршала Вершинина 10,1953.0,3.0,1.0,Изолированная,,,Есть,Косметический,,4.0,5.0,5.0,пешком,25000,9.235539215686275,17.0,68.0,0.3333333333333333,1,1470.5882352941176
199,Москва,СВАО,р-н Северный,Новодачная,Дмитровское шоссе 169К6,2015.0,3.0,1.0,Изолированная,,,Есть,Дизайнерский,,5.0,17.0,17.0,пешком,18000,15.0,20.0,6.0,0.3333333333333333,3,900.0
200,Москва,ЮАО,р-н Орехово-Борисово Южное,Красногвардейская,Воронежская улица 26К3,1958.0,2.0,1.0,,,,Есть,Дизайнерский,2.0,9.0,9.0,8.0,пешком,13000,9.0,12.0,63.0,0.5,3,1083.3333333333333
201,Москва,НАО (Новомосковский),м. Рассказовка,Рассказовка,улица Бориса Пастернака 43,2016.0,3.0,1.0,Изолированная,2.74,1 раздельный,Есть,Евроремонт,2.0,4.0,17.0,120.93415624999999,на транспорте,18000,10.0,18.0,5.0,0.3333333333333333,2,1000.0
202,Москва,ЮЗАО,р-н Южное Бутово,Щербинка,пос. Милицейский улица Типографская,1958.0,3.0,1.0,,,1 раздельный,,Евроремонт,,3.0,5.0,20.0,пешком,16000,7.0,50.0,63.0,0.3333333333333333,2,320.0
203,Москва,ЮАО,р-н Бирюлево Западное,Покровское,Булатниковский проезд 14К4,1974.0,2.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,0.0,12.0,12.0,241.86831249999997,на транспорте,14000,7.0,11.0,47.0,0.5,1,1272.7272727272727
204,Москва,ЮАО,р-н Орехово-Борисово Северное,Шипиловская,Борисовский проезд 22К1,1974.0,3.0,2.0,Изолированная,2.64,1 раздельный,,Косметический,2.0,8.0,9.0,17.0,пешком,18000,6.0,11.0,47.0,0.6666666666666666,1,1636.3636363636363
205,Москва,ЮАО,р-н Нагатинский затон,Коломенская,Судостроительная улица 43К1,1974.0,2.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,7.0,9.0,18.0,пешком,15000,7.0,16.0,47.0,0.5,1,937.5
206,Москва,СЗАО,р-н Хорошево-Мневники,Народное ополчение,улица Народного Ополчения 8,1960.0,3.0,1.0,Изолированная,2.48,1 совмещенный,Есть,Косметический,2.0,1.0,5.0,7.0,пешком,16000,8.0,12.0,61.0,0.3333333333333333,1,1333.3333333333333
207,Москва,ЮВАО,р-н Рязанский,Стахановская,улица Коновалова 4,1958.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,,3.0,5.0,7.0,пешком,15000,8.0,14.0,63.0,0.3333333333333333,1,1071.4285714285713
208,Москва,СВАО,р-н Бабушкинский,Бабушкинская,улица Коминтерна 2К2,1961.0,2.0,1.0,Изолированная,,1 совмещенный,Есть,Косметический,2.0,1.0,5.0,18.0,пешком,19000,6.0,14.0,60.0,0.5,1,1357.142857142857
209,Москва,СВАО,р-н Марьина роща,Марьина роща,проезд 4-й Марьиной рощи 3/5,1958.0,3.0,1.0,Изолированная,,,Есть,Евроремонт,2.0,1.0,5.0,5.0,пешком,20000,16.0,16.0,63.0,0.3333333333333333,2,1250.0
210,Москва,ЗАО,р-н Раменки,Ломоносовский проспект,улица Дружбы 2/19,1958.0,3.0,1.0,,,,Есть,Косметический,,3.0,9.0,7.0,пешком,21000,10.0,18.0,63.0,0.3333333333333333,1,1166.6666666666667
211,Москва,СВАО,р-н Южное Медведково,Бабушкинская,Заповедная улица 20,1979.0,2.0,1.0,,2.64,1 раздельный,Есть,Косметический,2.0,14.0,16.0,20.0,пешком,20000,10.0,18.0,42.0,0.5,1,1111.111111111111
212,Москва,ЮЗАО,р-н Южное Бутово,Улица Скобелевская,улица Поляны 5,2018.0,2.0,1.0,Изолированная,,1 раздельный,Есть,Дизайнерский,2.0,28.0,31.0,16.0,пешком,38000,35.0,20.0,3.0,0.5,3,1900.0
213,Москва,ЦАО,р-н Таганский,Римская,переулок Ковров 4к1,2009.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,8.0,14.0,8.0,пешком,21000,10.0,16.0,12.0,0.3333333333333333,1,1312.5
214,Москва,ЦАО,р-н Красносельский,Сретенский бульвар,Милютинский переулок 20/2С1,1914.0,6.0,1.0,Изолированная,,"1 совмещенный, 1 раздельный",Есть,Косметический,,6.0,8.0,3.0,пешком,42000,9.235539215686275,16.0,107.0,0.16666666666666666,1,2625.0
215,Москва,ЮАО,р-н Братеево,Алма-Атинская,Братеевская улица 18К5,1997.0,3.0,1.0,Изолированная,,"1 совмещенный, 1 раздельный",Есть,Косметический,1.0,12.0,16.0,2.0,пешком,23000,9.235539215686275,17.0,24.0,0.3333333333333333,1,1352.9411764705883
216,Москва,СЗАО,р-н Южное Тушино,Сходненская,бульвар Яна Райниса 45К2,1958.0,3.0,1.0,,,1 раздельный,Есть,Косметический,2.0,5.0,22.0,20.0,пешком,20000,10.0,18.0,63.0,0.3333333333333333,1,1111.111111111111
217,Москва,СЗАО,р-н Щукино,Щукинская,Авиационная улица 63,2008.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Евроремонт,2.0,16.0,26.0,3.0,пешком,23000,9.0,16.0,13.0,0.3333333333333333,2,1437.5
218,Москва,ЮВАО,р-н Марьино,Марьино,улица Маршала Голованова 18,1980.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,,1.0,16.0,15.0,пешком,18000,10.0,13.0,41.0,0.3333333333333333,1,1384.6153846153845
219,Москва,САО,р-н Восточное Дегунино,Бескудниково,Дубнинская улица 36К1,1978.0,3.0,1.0,Изолированная,2.48,1 раздельный,Есть,Евроремонт,,1.0,16.0,5.0,пешком,15000,8.0,10.0,43.0,0.3333333333333333,2,1500.0
220,Москва,СВАО,р-н Отрадное,Алтуфьево,Высоковольтный проезд 1к6,1958.0,3.0,1.0,,,,,Косметический,,1.0,5.0,302.335390625,на транспорте,20000,9.235539215686275,15.979064587973273,63.0,0.3333333333333333,1,1251.6377219635938
221,Москва,ЮАО,р-н Чертаново Северное,Чертановская,Северное Чертаново мкр 4к409,1980.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,,7.0,15.0,12.0,пешком,18000,9.235539215686275,20.0,41.0,0.3333333333333333,1,900.0
222,Москва,ЮВАО,р-н Лефортово,Авиамоторная,2-я Кабельная улица 6,1958.0,2.0,1.0,,,,Есть,Косметический,,3.0,14.0,3.0,пешком,15000,7.0,15.0,63.0,0.5,1,1000.0
223,Москва,САО,р-н Молжаниновский,Ховрино,Синявинская улица 11к5,2012.0,2.0,1.0,Изолированная,2.8,1 раздельный,Есть,Косметический,1.0,1.0,19.0,1209.3415625,на транспорте,16000,9.0,14.0,9.0,0.5,1,1142.857142857143
224,Москва,СЗАО,р-н Южное Тушино,Сходненская,проезд Донелайтиса 24,1961.0,2.0,1.0,Смежная,2.48,1 совмещенный,Есть,Косметический,2.0,5.0,5.0,20.0,пешком,20000,7.0,21.0,60.0,0.5,1,952.3809523809524
225,Москва,ЦАО,р-н Басманный,Красные ворота,Малый Харитоньевский переулок 7С1,1890.0,6.0,1.0,Изолированная,,1 раздельный,,Косметический,2.0,3.0,4.0,4.0,пешком,23000,15.0,19.0,131.0,0.16666666666666666,1,1210.5263157894738
226,Москва,ЗАО,р-н Можайский,Немчиновка,Беловежская улица 77,1965.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,2.0,16.0,302.335390625,на транспорте,15000,8.0,16.0,56.0,0.3333333333333333,1,937.5
227,Москва,САО,р-н Дмитровский,Селигерская,Коровинское шоссе 20К1,1967.0,2.0,1.0,Изолированная,2.64,1 совмещенный,Есть,Косметический,,8.0,9.0,181.40123437499997,на транспорте,15000,6.0,14.0,54.0,0.5,1,1071.4285714285713
228,Москва,ЮЗАО,р-н Теплый Стан,Теплый Стан,Профсоюзная улица 146К2,1972.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,2.0,9.0,7.0,пешком,16000,7.0,11.0,49.0,0.3333333333333333,1,1454.5454545454545
229,Москва,СВАО,р-н Алексеевский,ВДНХ,улица Бориса Галушкина 15,1958.0,3.0,1.0,,3.0,1 раздельный,Есть,Косметический,,3.0,8.0,10.0,пешком,17000,10.0,19.0,63.0,0.3333333333333333,1,894.7368421052631
230,Москва,САО,р-н Коптево,Коптево,Коптевская улица 18АК1,1954.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,4.0,5.0,13.0,пешком,17000,7.0,16.0,67.0,0.3333333333333333,1,1062.5
231,Москва,СВАО,р-н Северное Медведково,Медведково,Полярная улица 26К2,1970.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,,7.0,9.0,20.0,пешком,17000,7.0,15.0,51.0,0.3333333333333333,1,1133.3333333333333
232,Москва,ВАО,р-н Ивановское,Новогиреево,Саянская улица 14,2000.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,2.0,22.0,241.86831249999997,на транспорте,18000,12.0,17.0,21.0,0.5,1,1058.8235294117646
233,Москва,ЮВАО,р-н Выхино-Жулебино,Выхино,Волгоградский проспект 160К2,1958.0,2.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,8.0,12.0,120.93415624999999,на транспорте,18000,7.0,15.0,63.0,0.5,1,1200.0
234,Москва,ВАО,р-н Соколиная гора,Партизанская,Щербаковская улица 58А,1955.0,3.0,1.0,Изолированная,,1 совмещенный,Есть,Косметический,2.0,3.0,10.0,10.0,пешком,18000,8.0,12.0,66.0,0.3333333333333333,1,1500.0
235,Москва,ЮВАО,р-н Печатники,Перерва,Батюнинская улица 13,1981.0,3.0,1.0,,2.64,1 раздельный,Есть,Косметический,2.0,2.0,5.0,11.0,пешком,20000,7.0,18.0,40.0,0.3333333333333333,1,1111.111111111111
236,Москва,СВАО,р-н Ярославский,Выставочный центр,улица Проходчиков 7К3,1958.0,2.0,1.0,,,1 раздельный,Есть,Евроремонт,,3.0,4.0,665.137859375,на транспорте,20000,8.0,16.0,63.0,0.5,2,1250.0
237,Москва,ЮЗАО,р-н Теплый Стан,Тропарево,Ленинский проспект 129К1,1976.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,6.0,16.0,5.0,пешком,21000,10.0,19.0,45.0,0.3333333333333333,1,1105.2631578947369
238,Москва,ЦАО,р-н Пресненский,Улица 1905 года,улица Малая Грузинская 38,1958.0,2.0,1.0,,3.0,1 раздельный,Есть,Косметический,,6.0,7.0,12.0,пешком,23000,16.0,20.0,63.0,0.5,1,1150.0
239,Москва,ЦАО,р-н Красносельский,Каланчёвская,Большая Спасская улица 10К1,1958.0,2.0,1.0,Изолированная,,1 раздельный,Есть,Евроремонт,,15.0,17.0,7.0,пешком,25000,7.0,15.0,63.0,0.5,2,1666.6666666666667
240,Москва,СЗАО,р-н Северное Тушино,Планерная,улица Свободы 79,1988.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,,7.0,12.0,10.0,пешком,25000,7.0,14.0,33.0,0.5,1,1785.7142857142858
241,Москва,СЗАО,р-н Покровское-Стрешнево,Тушинская,улица Большая Набережная 19к3,1958.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,7.0,21.0,120.93415624999999,на транспорте,25000,8.0,23.0,63.0,0.3333333333333333,1,1086.9565217391305
242,Москва,ЮВАО,р-н Южнопортовый,Кожуховская,6-я Кожуховская улица 29Б,1957.0,4.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,4.0,5.0,6.0,пешком,25000,9.0,12.0,64.0,0.25,1,2083.3333333333335
243,Москва,ВАО,р-н Преображенское,Семеновская,Малая Семеновская улица 15/17К1,1929.0,3.0,1.0,Изолированная,3.3,2 раздельных,,Косметический,2.0,5.0,6.0,5.0,пешком,25000,8.0,21.9,92.0,0.3333333333333333,1,1141.5525114155253
244,Москва,ЮАО,р-н Царицыно,Царицыно,Севанская улица 4,1970.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Евроремонт,2.0,4.0,12.0,3.0,пешком,25000,7.0,15.0,51.0,0.3333333333333333,2,1666.6666666666667
245,Москва,ВАО,р-н Преображенское,Преображенская площадь,Халтуринская улица 13,1971.0,2.0,1.0,,,1 раздельный,Есть,Косметический,2.0,6.0,9.0,14.0,пешком,25000,8.0,20.0,50.0,0.5,1,1250.0
246,Москва,ЦАО,р-н Замоскворечье,Павелецкая,Озерковская набережная 48/50с1,1929.0,3.0,1.0,Изолированная,2.95,1 раздельный,Есть,Евроремонт,2.0,4.0,5.0,9.0,пешком,30000,9.0,17.0,92.0,0.3333333333333333,2,1764.7058823529412
247,Москва,ЮАО,р-н Нагорный,Нахимовский проспект,Варшавское шоссе 62К1,1958.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,2.0,6.0,10.0,пешком,15000,9.0,14.0,63.0,0.3333333333333333,1,1071.4285714285713
248,Москва,ЮАО,р-н Чертаново Южное,Красный Строитель,улица Газопровод 15,2004.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Евроремонт,2.0,4.0,17.0,1.0,пешком,17000,9.235539215686275,15.0,17.0,0.3333333333333333,2,1133.3333333333333
249,Москва,ЮАО,р-н Нагатинский затон,Коломенская,Судостроительная улица 21/11,1964.0,3.0,1.0,,,1 раздельный,,Косметический,,1.0,5.0,10.0,пешком,18000,5.0,15.0,57.0,0.3333333333333333,1,1200.0
250,Москва,САО,р-н Головинский,Коптево,Флотская улица 27,1974.0,2.0,1.0,Изолированная,,1 раздельный,Есть,Евроремонт,2.0,16.0,16.0,241.86831249999997,на транспорте,12000,12.0,14.0,47.0,0.5,2,857.1428571428571
251,Москва,СЗАО,р-н Северное Тушино,Сходненская,улица Фомичевой 7К1,1958.0,2.0,1.0,,,,Есть,Косметический,,3.0,5.0,8.0,пешком,16000,6.0,10.0,63.0,0.5,1,1600.0
252,Москва,НАО (Новомосковский),м. Щербинка,Щербинка,улица Люблинская 4,1958.0,3.0,1.0,,,,,Косметический,,1.0,5.0,10.0,пешком,13000,9.235539215686275,15.979064587973273,63.0,0.3333333333333333,1,813.564519276336
253,Москва,СЗАО,р-н Северное Тушино,Планерная,улица Вилиса Лациса 27,2005.0,2.0,1.0,Изолированная,2.64,2 раздельных,,Евроремонт,,2.0,17.0,15.0,пешком,13000,9.235539215686275,5.0,16.0,0.5,2,2600.0
254,Москва,САО,р-н Хорошевский,Беговая,улица Полины Осипенко 2к2,2014.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,5.0,25.0,12.0,пешком,25000,12.0,21.0,7.0,0.3333333333333333,1,1190.4761904761904
255,Москва,СЗАО,р-н Северное Тушино,Планерная,Планерная улица 12К5,1958.0,2.0,1.0,,,1 раздельный,Есть,Евроремонт,,8.0,9.0,3.0,пешком,18000,7.0,11.0,63.0,0.5,2,1636.3636363636363
256,Москва,ВАО,р-н Восточное Измайлово,Первомайская,11-я Парковая улица 38,1960.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,0.0,5.0,5.0,10.0,пешком,15000,8.0,17.1,61.0,0.3333333333333333,1,877.1929824561403
257,Москва,ЮЗАО,р-н Коньково,Коньково,улица Академика Капицы 26К3,1986.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,10.0,17.0,8.0,пешком,15000,9.0,16.0,35.0,0.3333333333333333,1,937.5
258,Москва,САО,р-н Аэропорт,Петровский Парк,Новый Зыковский проезд 5,1961.0,2.0,1.0,Изолированная,,1 совмещенный,Есть,Косметический,2.0,2.0,5.0,10.0,пешком,20000,7.0,14.0,60.0,0.5,1,1428.5714285714287
259,Москва,ЮЗАО,р-н Зюзино,Каховская,улица Каховка 5К1,1963.0,2.0,1.0,Изолированная,2.48,1 раздельный,,Без ремонта,,3.0,5.0,5.0,пешком,12000,6.0,10.0,58.0,0.5,0,1200.0
260,Москва,СВАО,р-н Свиблово,Свиблово,проезд Русанова 5,1958.0,3.0,1.0,,,1 раздельный,Есть,Евроремонт,,12.0,17.0,4.0,пешком,17000,14.0,16.0,63.0,0.3333333333333333,2,1062.5
261,Москва,ЮЗАО,р-н Коньково,Беляево,Профсоюзная улица 92,1958.0,3.0,1.0,,,,Есть,Косметический,,5.0,9.0,6.0,пешком,20000,9.0,18.0,63.0,0.3333333333333333,1,1111.111111111111
262,Москва,ЮЗАО,р-н Ясенево,Ясенево,Вильнюсская улица 4,1958.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,,5.0,9.0,10.0,пешком,17000,8.0,18.0,63.0,0.3333333333333333,1,944.4444444444445
263,Москва,СВАО,р-н Ярославский,Бабушкинская,Палехская улица 17,1972.0,3.0,1.0,Изолированная,2.64,1 раздельный,,Косметический,2.0,6.0,9.0,544.203703125,на транспорте,15000,7.0,10.0,49.0,0.3333333333333333,1,1500.0
264,Москва,ЗАО,р-н Фили-Давыдково,Славянский бульвар,Кременчугская улица 5К3,2005.0,3.0,1.0,Изолированная,2.64,1 раздельный,,Косметический,2.0,11.0,22.0,13.0,пешком,18000,10.0,11.4,16.0,0.3333333333333333,1,1578.9473684210525
265,Москва,САО,р-н Головинский,Коптево,Онежская улица 11/11,1954.0,2.0,1.0,,,1 раздельный,Есть,Косметический,,3.0,5.0,13.0,пешком,17000,9.0,17.0,67.0,0.5,1,1000.0
266,Москва,НАО (Новомосковский),Московский,Аэропорт Внуково,3-й мкр 6,2008.0,3.0,1.0,,,1 раздельный,Есть,Косметический,2.0,6.0,17.0,725.6049374999999,на транспорте,18000,9.235539215686275,12.0,13.0,0.3333333333333333,1,1500.0
267,Москва,ЦАО,р-н Таганский,Пролетарская,Воронцовская улица 48,1927.0,3.0,1.0,,,1 раздельный,Есть,Косметический,2.0,4.0,5.0,1.0,пешком,15000,8.0,9.0,94.0,0.3333333333333333,1,1666.6666666666667
268,Москва,САО,р-н Савеловский,Петровский Парк,Мирской переулок 8К2,1956.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,1.0,5.0,11.0,пешком,15000,8.0,15.0,65.0,0.3333333333333333,1,1000.0
269,Москва,ЮЗАО,р-н Теплый Стан,Тропарево,улица Академика Варги 28,1974.0,2.0,1.0,Изолированная,2.64,1 совмещенный,Есть,Косметический,,2.0,9.0,17.0,пешком,15000,7.0,12.0,47.0,0.5,1,1250.0
270,Москва,ЦАО,р-н Пресненский,Белорусская,Большой Тишинский переулок 2,1982.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,0.0,11.0,12.0,12.0,пешком,21000,9.0,14.0,39.0,0.3333333333333333,1,1500.0
271,Москва,СЗАО,р-н Митино,Митино,Митинская улица 31,1958.0,3.0,1.0,,,,,Косметический,,1.0,5.0,3.0,пешком,21000,9.235539215686275,15.979064587973273,63.0,0.3333333333333333,1,1314.2196080617737
272,Москва,ВАО,р-н Преображенское,Бульвар Рокоссовского,Открытое шоссе 6К13,1973.0,2.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,,2.0,12.0,10.0,пешком,17000,8.0,10.0,48.0,0.5,1,1700.0
273,Москва,ЮЗАО,р-н Теплый Стан,Коньково,улица Островитянова 18К3,1958.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,3.0,12.0,5.0,пешком,16000,8.0,13.0,63.0,0.3333333333333333,1,1230.7692307692307
274,Москва,ЮЗАО,р-н Теплый Стан,Коньково,Профсоюзная улица 136К2,1972.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,8.0,9.0,5.0,пешком,17000,8.0,12.0,49.0,0.5,1,1416.6666666666667
275,Москва,ЗАО,р-н Тропарево-Никулино,Юго-Западная,улица 26 Бакинских Комиссаров 3к3,1958.0,3.0,1.0,,,1 раздельный,Есть,Косметический,,11.0,12.0,11.0,пешком,18000,7.0,16.0,63.0,0.3333333333333333,1,1125.0
276,Москва,ЮВАО,р-н Текстильщики,Текстильщики,Люблинская улица 5К1,1969.0,3.0,1.0,Изолированная,2.64,,Есть,Косметический,2.0,5.0,9.0,10.0,пешком,22000,8.0,20.0,52.0,0.3333333333333333,1,1100.0
277,Москва,ЮАО,р-н Царицыно,Кантемировская,Ереванская улица 5к1,1965.0,2.0,1.0,Изолированная,2.48,1 раздельный,Есть,Косметический,2.0,3.0,5.0,11.0,пешком,16000,7.0,20.0,56.0,0.5,1,800.0
278,Москва,СЗАО,р-н Хорошево-Мневники,Народное ополчение,улица Народного Ополчения 4,1958.0,2.0,1.0,Изолированная,,1 совмещенный,Есть,Косметический,2.0,4.0,5.0,11.0,пешком,16000,8.0,10.0,63.0,0.5,1,1600.0
279,Москва,ЮВАО,р-н Печатники,Депо,улица Полбина 62,1970.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,7.0,9.0,3.0,пешком,18000,10.0,13.0,51.0,0.3333333333333333,1,1384.6153846153845
280,Москва,ЮЗАО,р-н Ясенево,Ясенево,Голубинская улица 15/10,1976.0,3.0,1.0,,2.64,1 раздельный,,Косметический,,5.0,9.0,15.0,пешком,14000,7.0,15.0,45.0,0.3333333333333333,1,933.3333333333334
281,Москва,ЗАО,р-н Кунцево,Рабочий поселок,Кунцевская улица 8К1,1981.0,3.0,1.0,,2.64,,,Косметический,,3.0,17.0,7.0,пешком,19000,9.235539215686275,20.0,40.0,0.3333333333333333,1,950.0
282,Москва,СВАО,р-н Свиблово,Свиблово,проезд Нансена 10К1,1958.0,2.0,1.0,,,1 раздельный,Есть,Косметический,,1.0,5.0,5.0,пешком,20000,6.0,11.0,63.0,0.5,1,1818.1818181818182
283,Москва,ЗАО,р-н Филевский парк,Филевский парк,2-я Филевская улица 13,1958.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,5.0,5.0,7.0,пешком,20000,10.0,16.0,63.0,0.3333333333333333,1,1250.0
284,Москва,ЮЗАО,р-н Зюзино,Зюзино,Балаклавский проспект 36К1,1964.0,3.0,1.0,Изолированная,2.48,1 совмещенный,Есть,Косметический,,3.0,5.0,13.0,пешком,15000,6.0,10.0,57.0,0.3333333333333333,1,1500.0
285,Москва,ЦАО,р-н Мещанский,Рижская,Трифоновская улица 49,1964.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,2.0,8.0,10.0,пешком,19000,10.0,20.0,57.0,0.3333333333333333,1,950.0
286,Москва,ЦАО,р-н Басманный,Курская,переулок Токмаков 13-15,1958.0,2.0,1.0,Изолированная,2.7,1 совмещенный,Есть,Косметический,2.0,5.0,12.0,12.0,пешком,24000,10.0,12.0,63.0,0.5,1,2000.0
287,Москва,ЮЗАО,р-н Черемушки,Новые Черемушки,Перекопская улица 30,1976.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,7.0,9.0,17.0,пешком,18000,7.0,12.0,45.0,0.5,1,1500.0
288,Москва,ЮЗАО,р-н Теплый Стан,Тропарево,Ленинский проспект 123К1,1975.0,2.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,1.0,16.0,10.0,пешком,20000,10.0,20.0,46.0,0.5,1,1000.0
289,Москва,ЗАО,р-н Внуково,Рассказовка,улица Большая Внуковская 17,1958.0,2.0,1.0,,,1 раздельный,Есть,Косметический,,2.0,9.0,423.26954687499995,на транспорте,12000,8.0,20.0,63.0,0.5,1,600.0
290,Москва,ЮЗАО,р-н Коньково,Коньково,улица Островитянова 15К1,1999.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Евроремонт,2.0,5.0,16.0,12.0,пешком,20000,9.0,12.0,22.0,0.5,2,1666.6666666666667
291,Москва,ЮВАО,р-н Выхино-Жулебино,Юго-Восточная,Ташкентская улица 25К1,1970.0,3.0,1.0,Изолированная,2.5,1 раздельный,Есть,Косметический,,7.0,10.0,8.0,пешком,15000,6.7,10.0,51.0,0.3333333333333333,1,1500.0
292,Москва,ЮАО,р-н Орехово-Борисово Южное,Зябликово,Ясеневая улица 31К2,1977.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,3.0,9.0,12.0,пешком,15000,9.0,10.0,44.0,0.3333333333333333,1,1500.0
293,Москва,ЦАО,р-н Хамовники,Парк Культуры,Зубовский бульвар 13С1,1958.0,6.0,1.0,,,2 раздельных,Есть,Косметический,,5.0,6.0,2.0,пешком,25000,12.0,14.0,63.0,0.16666666666666666,1,1785.7142857142858
294,Москва,ЮАО,р-н Бирюлево Западное,Улица Академика Янгеля,Харьковская улица 3К6,1958.0,3.0,1.0,,,,Есть,Косметический,,3.0,16.0,302.335390625,на транспорте,13000,7.0,14.0,63.0,0.3333333333333333,1,928.5714285714286
